date,continent,actual,forecast,error,abs_error,pct_error,ets_model,arima_model,model_type
2007-03-01,america_central_e_caribe,718.0,606.4086110491018,-111.59138895089825,111.59138895089825,-15.541976177005326,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2007-04-01,america_central_e_caribe,570.0,479.6748911987063,-90.32510880129371,90.32510880129371,-15.84651031601644,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2007-05-01,america_central_e_caribe,772.0,544.7767095154337,-227.2232904845663,227.2232904845663,-29.433068715617395,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2007-06-01,america_central_e_caribe,546.0,991.9961467015535,445.99614670155347,445.99614670155347,81.68427595266547,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2007-07-01,america_central_e_caribe,1696.0,827.9496527999183,-868.0503472000817,868.0503472000817,-51.182213867929335,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2007-08-01,america_central_e_caribe,532.0,962.2979569488377,430.29795694883774,430.29795694883774,80.88307461444319,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2007-09-01,america_central_e_caribe,660.0,611.2259086568666,-48.774091343133364,48.774091343133364,-7.390013839868692,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2007-10-01,america_central_e_caribe,834.0,767.449129767545,-66.55087023245505,66.55087023245505,-7.9797206513735075,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2007-11-01,america_central_e_caribe,842.0,915.9902371799824,73.99023717998239,73.99023717998239,8.787439095009784,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2007-12-01,america_central_e_caribe,763.0,693.9526196504152,-69.04738034958484,69.04738034958484,-9.049460072029468,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2008-01-01,america_central_e_caribe,486.0,758.4247173236672,272.4247173236672,272.4247173236672,56.05446858511671,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2008-02-01,america_central_e_caribe,611.0,571.5313491518235,-39.46865084817648,39.46865084817648,-6.459680989881584,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2008-03-01,america_central_e_caribe,678.0,656.1541592380129,-21.84584076198712,21.84584076198712,-3.2221004073727313,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2008-04-01,america_central_e_caribe,402.0,538.3404671785228,136.34046717852277,136.34046717852277,33.91553909913502,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2008-05-01,america_central_e_caribe,552.0,543.3809411690755,-8.619058830924473,8.619058830924473,-1.5614237012544334,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
